ogrn,inn,actives_x,revenue_x,short_term_debt_x,long_term_debt_x,name,okveds,ustavnoi_capital,location,egrul_registration_date,respondent,plaintiffs,third,participated,is_tenderous,region_id,email,phone
1132543017496,2543032961,102250.0,485650.0,51814.0,37166.0,ООО,"['47.25.1', '01.11', '01.11.1', '01.11.2', '01.11.3', '01.13', '01.13.1', '01.13.3', '01.13.51', '01.13.6', '01.15', '01.16', '01.19', '01.19.1', '01.2', '01.21', '01.25', '01.25.1', '01.25.2', '01.25.3', '01.27', '01.28.1', '01.29', '01.30', '01.41', '01.42', '01.43.1', '01.44', '01.45.1', '01.46', '01.47', '01.49', '01.49.1', '01.49.2', '01.49.3', '01.49.4', '01.49.5', '01.49.6', '01.49.7', '01.49.9', '01.50', '01.61', '01.62', '01.70', '02.10', '02.10.1', '02.10.11', '02.10.19', '02.20', '02.30.11', '02.30.12', '02.30.13', '02.30.2', '02.40.1', '02.40.2', '03.1', '03.11', '03.12', '03.2', '03.21.4', '03.22.2', '03.22.5', '05.10', '05.10.1', '05.10.11', '05.10.12', '05.10.13', '05.10.14', '05.10.15', '05.10.16', '05.10.2', '05.20', '05.20.1', '05.20.11', '05.20.12', '05.20.2', '06.10.2', '07.10', '07.10.1', '07.10.2', '07.29', '08.11', '08.11.2', '08.11.4', '08.12', '08.12.2', '08.91', '08.92', '08.92.1', '08.92.2', '08.93', '08.99', '08.99.1', '08.99.2', '08.99.21', '08.99.22', '08.99.23', '08.99.3', '08.99.31', '08.99.33', '08.99.34', '09.10.1', '09.10.2', '09.10.4', '10.11', '10.11.1', '10.11.2', '10.11.3', '10.11.4', '10.11.5', '10.11.6', '10.12', '10.12.1', '10.12.2', '10.12.3', '10.12.4', '10.12.5', '10.13', '10.13.1', '10.13.2', '10.13.3', '10.13.4', '10.13.5', '10.13.6', '10.13.7', '10.13.9', '10.20', '10.31', '10.32', '10.39', '10.39.1', '10.39.2', '10.39.9', '10.41', '10.41.1', '10.41.2', '10.41.5', '10.41.6', '10.41.7', '10.42', '10.51', '10.51.1', '10.51.2', '10.51.3', '10.51.4', '10.51.9', '10.52', '10.61', '10.61.1', '10.61.2', '10.61.3', '10.61.4', '10.62', '10.62.1', '10.62.2', '10.62.9', '10.71', '10.72', '10.81', '10.81.2', '10.82', '10.82.1', '10.82.2', '10.83', '10.84', '10.85', '10.86', '10.89', '10.89.1', '10.89.3', '10.89.4', '10.89.5', '10.89.6', '10.89.7', '10.89.8', '10.89.9', '10.91', '10.91.1', '10.91.3', '10.92', '11.01.1', '11.01.4', '11.02', '11.03', '11.04', '11.05', '11.06', '11.07', '11.07.1', '12.00', '13.10.1', '13.10.2', '13.10.3', '13.10.4', '13.10.5', '13.10.6', '13.10.9', '13.20.11', '13.20.12', '13.20.2', '13.20.3', '13.20.4', '13.20.5', '13.30', '13.91', '13.91.2', '13.92', '13.93', '13.94', '13.95', '13.99', '13.99.1', '13.99.2', '13.99.9', '14.11', '14.12', '14.13', '14.13.2', '14.13.21', '14.13.22', '14.14', '14.14.1', '14.14.2', '14.19', '14.19.1', '14.19.11', '14.19.12', '14.19.13', '14.19.2', '14.19.21', '14.19.22', '14.19.23', '14.19.3', '14.19.31', '14.19.32', '14.19.4', '14.20', '14.31', '14.39', '15.11', '15.11.1', '15.12', '15.20', '16.10', '16.10.1', '16.10.2', '16.10.3', '16.10.9', '16.21', '16.21.1', '16.21.2', '16.21.21', '16.21.22', '16.23', '16.23.1', '16.23.2', '16.24', '16.29.1', '16.29.11', '16.29.12', '16.29.13', '16.29.14', '16.29.2', '17.11', '17.12', '17.21', '17.22', '17.23', '17.24', '17.29', '18.11', '18.12', '18.13', '18.14', '18.20', '19.10', '19.20', '19.31', '19.32', '19.33', '20.11', '20.12', '20.13', '20.14', '20.14.2', '20.14.7', '20.15', '20.16', '20.17', '20.20', '20.30', '20.30.1', '20.30.2', '20.41', '20.41.1', '20.41.2', '20.41.3', '20.41.4', '20.42', '20.51', '20.52', '20.53', '20.59', '20.59.1', '20.59.2', '20.59.3', '20.59.4', '20.59.5', '20.59.6', '20.60', '21.10', '21.20', '21.20.1', '21.20.2', '22.11', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.6', '22.19.7', '22.21', '22.22', '22.23', '22.29', '22.29.1', '22.29.2', '23.11', '23.12', '23.13', '23.14', '23.19', '23.19.1', '23.19.2', '23.19.3', '23.19.4', '23.19.5', '23.19.6', '23.19.7', '23.19.9', '23.20', '23.31', '23.32', '23.41', '23.42', '23.43', '23.44', '23.49', '23.51', '23.52.1', '23.52.2', '23.61', '23.62', '23.63', '23.64', '23.65', '23.69', '23.70', '23.70.1', '23.70.2', '23.70.3', '23.91', '23.99', '23.99.1', '23.99.2', '23.99.3', '23.99.4', '23.99.5', '23.99.6', '24.10', '24.10.12', '24.10.13', '24.10.14', '24.10.2', '24.10.4', '24.10.5', '24.10.6', '24.10.7', '24.10.9', '24.20', '24.31', '24.33', '24.34', '24.41', '24.42', '24.43', '24.44', '24.45', '24.46', '24.51', '24.52', '24.53', '24.54', '25.11', '25.12', '25.21', '25.21.1', '25.21.2', '25.29', '25.30', '25.30.1', '25.40', '25.50', '25.50.1', '25.50.2', '25.61', '25.62', '25.71', '25.72', '25.73', '25.91', '25.92', '25.93', '25.93.1', '25.93.2', '25.94', '25.99', '25.99.1', '25.99.11', '25.99.12', '25.99.2', '25.99.21', '25.99.22', '25.99.23', '25.99.24', '25.99.25', '25.99.29', '26.11', '26.11.1', '26.11.2', '26.11.3', '26.11.9', '26.12', '26.20', '26.30', '26.30.11', '26.30.12', '26.30.13', '26.30.14', '26.30.15', '26.30.16', '26.30.17', '26.30.19', '26.30.5', '26.40.1', '26.40.2', '26.40.3', '26.40.4', '26.40.5', '26.51', '26.51.1', '26.51.2', '26.51.3', '26.51.4', '26.51.5', '26.51.6', '26.51.7', '26.51.8', '26.52', '26.52.1', '26.52.2', '26.60.1', '26.70', '26.70.1', '26.80', '27.11', '27.11.1', '27.12', '27.20', '27.20.1', '27.20.2', '27.32', '27.40', '27.51', '27.52', '27.90', '28.11', '28.11.1', '28.11.2', '28.11.21', '28.11.22', '28.11.23', '28.12', '28.12.1', '28.13', '28.14', '28.15', '28.15.1', '28.15.2', '28.21', '28.21.1', '28.21.2', '28.22', '28.22.41', '28.22.42', '28.22.5', '28.22.6', '28.22.7', '28.22.9', '28.23', '28.23.1', '28.23.2', '28.24', '28.25', '28.25.1', '28.25.2', '28.29', '28.29.1', '28.29.22', '28.29.3', '28.29.4', '28.29.41', '28.29.42', '28.29.43', '28.29.5', '28.29.6', '28.29.7', '28.30.2', '28.30.3', '28.30.5', '28.30.6', '28.30.7', '28.30.8', '28.30.81', '28.30.82', '28.30.83', '28.30.84', '28.30.85', '28.30.89', '28.41', '28.41.1', '28.41.2', '28.49.12', '28.49.4', '28.91', '28.92', '28.93', '28.94', '28.94.1', '28.94.2', '28.94.3', '28.94.4', '28.94.5', '28.95', '28.99', '28.99.1', '28.99.9', '29.10', '29.10.1', '29.10.2', '29.10.3', '29.10.4', '29.10.5', '29.20', '29.20.5', '29.31', '29.32', '30.11', '30.12', '30.20', '30.20.1', '30.20.2', '30.20.3', '30.20.31', '30.20.32', '30.20.33', '30.20.4', '30.20.9', '30.30', '30.30.1', '30.30.11', '30.30.12', '30.30.13', '30.30.14', '30.30.2', '30.30.3', '30.30.4', '30.30.41', '30.30.42', '30.30.43', '30.30.5', '30.91', '30.92.1', '30.92.2', '30.99', '31.01', '31.02', '31.03', '31.09', '32.11', '32.12', '32.12.1', '32.12.2', '32.12.3', '32.12.4', '32.12.5', '32.13', '32.20', '32.30', '32.40', '32.50', '32.91', '32.99', '32.99.4', '32.99.5', '32.99.9', '33.12', '33.13', '33.14', '33.15', '33.16', '33.17', '33.20', '35.11', '35.11.1', '35.11.2', '35.11.3', '35.11.4', '35.12', '35.13', '35.14', '35.2', '35.21', '35.22', '35.30', '35.30.1', '35.30.11', '35.30.12', '35.30.13', '35.30.14', '35.30.15', '35.30.2', '35.30.3', '35.30.4', '35.30.5', '36.00', '36.00.1', '36.00.2', '37.00', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '38.32.51', '38.32.52', '38.32.53', '38.32.54', '38.32.55', '38.32.59', '41.20', '42.11', '42.12', '42.13', '42.21', '42.22.1', '42.22.2', '42.22.3', '42.91', '42.91.1', '42.91.2', '42.91.4', '42.91.5', '42.99', '43.11', '43.12.1', '43.12.3', '43.12.4', '43.13', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.34.1', '43.34.2', '43.39', '43.91', '43.99', '43.99.1', '43.99.2', '43.99.3', '43.99.4', '43.99.5', '43.99.7', '43.99.9', '45.1', '45.11.1', '45.11.2', '45.11.3', '45.11.4', '45.19.1', '45.19.2', '45.19.3', '45.19.4', '45.20', '45.20.1', '45.20.2', '45.3', '45.31.1', '45.31.2', '45.32', '45.40', '45.40.1', '45.40.2', '45.40.3', '45.40.4', '45.40.5', '46.11', '46.11.1', '46.11.3', '46.11.31', '46.11.32', '46.11.33', '46.11.34', '46.11.35', '46.11.39', '46.12', '46.12.1', '46.12.2', '46.12.21', '46.12.22', '46.12.3', '46.12.31', '46.12.32', '46.13', '46.13.2', '46.14', '46.14.1', '46.14.2', '46.14.9', '46.15', '46.15.1', '46.15.2', '46.15.3', '46.15.4', '46.15.9', '46.16', '46.16.1', '46.16.2', '46.16.3', '46.17', '46.17.1', '46.17.2', '46.17.21', '46.17.22', '46.17.23', '46.17.3', '46.18', '46.18.1', '46.18.2', '46.18.9', '46.18.91', '46.18.99', '46.19', '46.21', '46.21.11', '46.21.12', '46.21.13', '46.21.14', '46.21.19', '46.21.2', '46.22', '46.23', '46.24', '46.31', '46.31.11', '46.31.12', '46.31.13', '46.31.2', '46.32', '46.32.1', '46.32.2', '46.32.3', '46.33', '46.33.1', '46.33.3', '46.34', '46.34.1', '46.34.2', '46.34.21', '46.34.23', '46.35', '46.36', '46.36.1', '46.36.2', '46.36.3', '46.36.4', '46.37', '46.38', '46.38.1', '46.38.2', '46.38.21', '46.38.22', '46.38.23', '46.38.24', '46.38.25', '46.38.26', '46.38.29', '46.39', '46.39.1', '46.39.2', '46.41', '46.41.1', '46.41.2', '46.42', '46.42.11', '46.42.13', '46.42.14', '46.42.2', '46.43', '46.43.1', '46.43.2', '46.43.3', '46.43.4', '46.44', '46.44.1', '46.44.2', '46.45', '46.45.1', '46.45.2', '46.46', '46.46.1', '46.46.2', '46.47', '46.47.1', '46.47.3', '46.48.2', '46.49', '46.49.1', '46.49.2', '46.49.3', '46.49.31', '46.49.32', '46.49.33', '46.49.4', '46.49.41', '46.49.42', '46.49.43', '46.49.44', '46.49.49', '46.51', '46.61', '46.61.1', '46.62', '46.62.2', '46.62.3', '46.63', '46.64', '46.65', '46.66', '46.69', '46.69.1', '46.69.2', '46.69.3', '46.69.4', '46.69.5', '46.69.9', '46.71', '46.71.1', '46.71.2', '46.72', '46.72.1', '46.72.11', '46.72.12', '46.72.2', '46.72.21', '46.72.22', '46.72.23', '46.73', '46.73.1', '46.73.2', '46.73.3', '46.73.4', '46.73.5', '46.73.6', '46.73.7', '46.74', '46.74.1', '46.74.2', '46.74.3', '46.75', '46.75.1', '46.75.2', '46.76', '46.76.1', '46.76.2', '46.76.3', '46.76.4', '46.77', '46.90', '47.11', '47.11.1', '47.11.2', '47.19', '47.21', '47.21.2', '47.22', '47.22.1', '47.22.2', '47.22.3', '47.23', '47.23.1', '47.23.2', '47.24', '47.24.1', '47.24.2', '47.24.21', '47.24.22', '47.24.3', '47.25', '47.25.11', '47.25.12', '47.25.2', '47.26', '47.29', '47.29.1', '47.29.11', '47.29.12', '47.29.2', '47.29.21', '47.29.22', '47.29.3', '47.29.31', '47.29.32', '47.29.33', '47.29.34', '47.29.35', '47.30', '47.41', '47.41.4', '47.42', '47.43', '47.51', '47.51.1', '47.51.2', '47.52', '47.52.1', '47.52.2', '47.52.3', '47.52.4', '47.52.5', '47.52.6', '47.52.7', '47.52.71', '47.52.72', '47.52.73', '47.53.2', '47.53.3', '47.54', '47.59', '47.59.1', '47.59.2', '47.59.3', '47.59.4', '47.59.5', '47.59.9', '47.61', '47.62.1', '47.62.2', '47.63.1', '47.63.2', '47.64', '47.65', '47.7', '47.71', '47.71.1', '47.71.2', '47.71.3', '47.71.4', '47.71.5', '47.71.6', '47.71.7', '47.71.8', '47.72', '47.72.1', '47.72.2', '47.73', '47.74', '47.75', '47.75.1', '47.75.2', '47.76.1', '47.76.2', '47.77', '47.77.2', '47.78', '47.78.1', '47.78.3', '47.78.4', '47.78.5', '47.78.6', '47.78.8', '47.78.9', '47.79', '47.79.1', '47.79.2', '47.79.3', '47.8', '47.9', '47.91.1', '47.91.2', '47.91.3', '47.91.4', '47.99', '49.10', '49.10.1', '49.20', '49.31', '49.31.2', '49.31.21', '49.31.22', '49.31.23', '49.31.25', '49.32', '49.39.11', '49.39.12', '49.41.1', '49.41.2', '49.50.1', '49.50.11', '49.50.21', '49.50.22', '50.10', '50.20', '50.30', '50.40', '51.10.1', '51.10.2', '51.21.1', '51.21.2', '52.10.2', '52.10.21', '52.10.3', '52.10.9', '52.21.2', '52.21.21', '52.21.22', '52.21.23', '52.21.24', '52.22', '52.22.1', '52.22.2', '52.23', '52.23.11', '52.23.12', '52.23.19', '52.23.2', '52.24.1', '52.24.2', '52.29', '53.10', '53.10.2', '53.10.4', '53.10.9', '53.20.1', '53.20.2', '53.20.21', '53.20.22', '53.20.3', '55.10', '55.20', '55.30', '55.90', '56.10', '56.10.1', '56.10.3', '56.29', '56.30', '58.11', '58.11.1', '58.11.3', '58.13', '58.14', '58.19', '59.11', '59.13', '59.14', '59.20', '59.20.3', '60.10', '60.20', '61.10', '61.10.1', '61.10.4', '61.10.9', '62.01', '62.02', '62.09', '63.11', '63.11.1', '63.91', '64.20', '64.91', '64.92', '64.92.1', '64.92.2', '64.92.3', '64.92.4', '64.92.6', '64.99', '64.99.1', '64.99.2', '64.99.3', '64.99.4', '65.11', '65.12', '65.12.1', '65.12.2', '65.12.3', '65.12.4', '65.12.5', '65.12.9', '65.30', '66.11', '66.11.1', '66.11.2', '66.11.3', '66.11.4', '66.11.5', '66.12', '66.12.1', '66.12.2', '66.12.3', '66.19', '66.19.1', '66.19.3', '66.19.4', '66.19.5', '66.2', '66.21', '66.22', '66.29.1', '66.29.2', '66.29.9', '68.10', '68.10.1', '68.10.11', '68.10.12', '68.10.21', '68.10.22', '68.10.23', '68.20', '68.20.1', '68.20.2', '68.31', '68.31.1', '68.31.11', '68.31.12', '68.31.2', '68.31.21', '68.31.22', '68.31.3', '68.31.31', '68.31.32', '68.31.4', '68.31.41', '68.31.42', '68.31.5', '68.31.51', '68.31.52', '68.32', '68.32.1', '68.32.2', '69.10', '69.20', '69.20.1', '69.20.2', '70.10.1', '70.10.2', '70.22', '71.1', '71.11', '71.11.1', '71.12', '71.12.1', '71.12.12', '71.12.13', '71.12.3', '71.12.4', '71.12.41', '71.12.42', '71.12.43', '71.12.44', '71.12.45', '71.12.5', '71.12.51', '71.12.52', '71.12.53', '71.12.54', '71.12.55', '71.12.6', '71.12.61', '71.12.62', '71.12.9', '71.20', '71.20.1', '71.20.2', '71.20.3', '71.20.5', '71.20.6', '71.20.8', '71.20.9', '73.11', '73.20', '73.20.1', '73.20.2', '74.20', '74.30', '75.00', '77.11', '77.21', '77.22', '77.29', '77.29.1', '77.29.2', '77.29.3', '77.29.9', '77.31', '77.32', '77.33', '77.33.1', '77.33.2', '77.34', '77.35', '77.39.1', '77.39.11', '77.39.12', '77.39.2', '77.39.21', '77.39.22', '77.39.23', '77.39.24', '77.39.25', '77.39.27', '77.39.29', '78.10', '78.20', '78.30', '79.11', '79.90.1', '79.90.2', '79.90.3', '80.10', '80.20', '80.30', '81.22', '81.29.1', '81.29.9', '82.19', '82.92', '82.99', '85.11', '85.12', '85.13', '85.14', '85.21', '85.22', '85.23', '85.41', '85.41.9', '85.42', '85.42.1', '85.42.2', '85.42.9', '86.10', '86.21', '86.23', '86.90.1', '86.90.2', '86.90.4', '86.90.9', '87.90', '88.10', '90.0', '90.01', '90.03', '90.04', '91.01', '91.02', '91.03', '91.04', '92.1', '93.11', '93.19', '93.29', '93.29.2', '93.29.9', '94.11', '94.12', '94.20', '94.91', '94.92', '94.99', '95.11', '95.12', '95.21', '95.22.1', '95.23', '95.25', '95.29', '96.01', '96.02', '96.03', '96.04', '96.09', '97.00']",10000,"Приморский край,
Г.О. ВЛАДИВОСТОКСКИЙ,
Г ВЛАДИВОСТОК",17.09.2013,1,0,0,0,0,25,larisa7304@mail.ru,+7 (914) 340-56-21
1132651017608,2607801206,0.0,0.0,0.0,0.0,ООО,['22.19.7'],10000,"СТАВРОПОЛЬСКИЙ КРАЙ,
Р-Н ИЗОБИЛЬНЕНСКИЙ,
Г. ИЗОБИЛЬНЫЙ",05.07.2013,0,0,0,0,0,26,0,+7 (968) 267-24-40
1132724009186,2724180947,6716.0,12229.0,6350.0,0.0,ООО,"['46.90', '13.20.2', '13.94', '14.12', '14.19.13', '22.19', '22.19.1', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '22.21', '22.23', '22.29.1', '22.29.2', '22.29.9', '41.20', '42.11', '42.12', '43.99', '43.99.7', '45.1', '45.11.1', '45.11.2', '45.11.3', '45.11.4', '45.19.1', '45.19.2', '45.19.3', '45.19.4', '45.20', '45.20.1', '45.20.2', '45.31.1', '45.32', '46.12.31', '46.13', '46.14.9', '46.49.49', '46.75.2', '46.76.3', '47.52.7', '47.52.71', '47.7', '47.71', '47.78', '55.10', '55.90', '56.10', '56.10.1', '56.10.3', '68.10.23', '68.31.1', '68.31.11', '68.31.2', '68.31.21', '68.31.3', '68.31.31', '68.31.4', '68.31.41', '71.20.1', '71.20.8', '71.20.9', '77.39.27', '77.39.29', '82.99']",10000,"ХАБАРОВСКИЙ КРАЙ,
Г. ХАБАРОВСК",26.08.2013,0,6,0,0,0,27,shopina@mail.ru,+7 (914) 543-13-31
1133128002677,3128093741,280606.0,271514.0,211751.0,182615.0,ООО,"['28.92', '16.23', '20.11', '22.19.7', '22.22', '24.1', '24.51', '24.52', '25.1', '25.9', '28.1', '28.24', '28.25.12', '28.29.42', '28.30.3', '28.93', '33.12', '68.20.2', '82.11']",10000,"Белгородская область,
Г.О. СТАРООСКОЛЬСКИЙ,
Г СТАРЫЙ ОСКОЛ",10.07.2013,1,5,0,0,0,31,0,+7 (472) 522-65-69
1135032001268,5032262632,189409.0,327669.0,0.0,0.0,ООО,"['46.45', '20.41.3', '20.41.4', '20.42', '22.19.7', '22.29.2', '25.71', '32.91', '32.99.9', '46.18.1', '46.49', '47.54', '47.75', '47.78.9', '47.91', '53.20.3', '74.20', '74.30', '82.92']",12500,Г.Москва,20.02.2013,1,4,0,0,1,50,buh@pontiparfum.ru,+7 (495) 789-87-11
1135053002270,5053035616,10.0,0.0,0.0,0.0,ООО,"['22.19', '20.11', '22.11', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '24.10', '38.32.54', '41.20', '42.11', '42.12', '42.13', '42.21', '42.22.1', '42.22.2', '42.91', '42.99', '43.11', '43.12.1', '43.12.3', '43.13', '43.21', '43.22', '43.29', '43.34', '43.39', '43.91', '43.99', '43.99.1', '43.99.2', '43.99.3', '43.99.4', '43.99.5', '43.99.6', '43.99.7', '43.99.9', '46.11', '46.11.31', '46.11.33', '46.11.35', '46.12.1', '46.12.2', '46.12.21', '46.12.22', '46.12.31', '46.13', '46.14', '46.31.11', '46.36', '46.36.2', '46.41', '46.41.2', '46.47.3', '46.49', '46.49.2', '46.73.6', '68.20']",10000,"Московская область,
Г.О. ЭЛЕКТРОСТАЛЬ,
Г. ЭЛЕКТРОСТАЛЬ",18.12.2013,0,1,0,0,0,50,info@elplit.ru,+7 (903) 595-02-07
1135904006446,5904287194,4751.0,6446.0,0.0,0.0,ООО,"['18.1', '18.13', '22.19.7', '46.1', '46.4', '46.9', '47.9', '58', '63.91', '73.11', '73.20', '82.99']",12000,"Пермский край,
Г.О. ПЕРМСКИЙ,
Г ПЕРМЬ",19.04.2013,0,1,0,0,0,59,trodat-perm@mail.ru,+7 (342) 216-10-16
1136234010945,6234121153,36696.0,53039.0,35644.0,0.0,ООО,"['46.69.2', '22.19.4', '22.19.7', '22.29', '22.29.2', '25.11', '25.12', '25.21', '25.29', '28.11', '28.12', '28.14', '28.15', '28.22', '28.22.9', '28.92', '28.92.4', '28.99.9', '33.12', '33.14', '33.20', '41.20', '42.11', '42.21', '42.99', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.99', '43.99.1', '43.99.2', '43.99.3', '43.99.4', '43.99.5', '43.99.7', '46.14.9', '46.49', '46.62', '46.63', '46.66', '46.69', '46.69.1', '46.69.3', '46.69.4', '46.69.5', '46.69.9', '46.90', '49.41.1', '49.41.2', '49.41.3', '77.32', '77.33', '77.39.1', '77.39.2', '77.39.21', '77.39.23', '77.39.29']",10000,"Рязанская область,
Г.О. ГОРОД РЯЗАНЬ,
Г РЯЗАНЬ",17.09.2013,0,0,0,0,0,62,director@sps62.ru,+7 (491) 246-07-00
1136312005103,6312128624,93418.0,96737.0,91656.0,0.0,ООО,"['29.31', '18.20', '20.16', '20.17', '20.59.4', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '22.2', '22.21', '22.23', '22.29.9', '25.50', '25.50.1', '25.50.2', '25.61', '25.62', '25.93', '25.94', '25.99', '26.51.5', '26.51.6', '27.12', '27.90', '28.1', '28.15.1', '28.15.2', '28.29.7', '28.41.1', '28.41.2', '28.49', '28.49.4', '28.99.9', '29.10.1', '29.10.3', '29.10.4', '29.10.5', '29.2', '29.32', '30.99', '32.40', '33.12', '33.13', '33.14', '33.20', '35.14', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '38.32.53', '38.32.54', '38.32.59', '45.20', '45.20.2', '45.31.1', '45.31.2', '45.32', '46.14.9', '46.15.4', '46.18.99', '46.43.3', '46.49', '46.49.42', '46.69.1', '46.69.2', '46.69.3', '46.69.5', '46.69.9', '46.90', '47.41', '47.63.1', '47.63.2', '47.91.1', '49.41.1', '49.41.2', '49.41.3', '52.24', '52.24.1', '52.24.2', '59.20']",10000,"САМАРСКАЯ ОБЛАСТЬ,
Г. САМАРА",28.06.2013,0,0,0,0,0,63,burosamara163@mail.ru,+7 (927) 717-16-15
1136318004514,6318232893,44526.0,2832.0,43465.0,0.0,ООО,"['45.31.2', '18.20', '20.16', '20.17', '20.59.4', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '22.2', '22.21', '22.23', '22.29.9', '25.50', '25.50.1', '25.50.2', '25.61', '25.62', '25.93', '25.94', '25.99', '26.51.5', '26.51.6', '27.12', '27.90', '28.1', '28.15.1', '28.15.2', '28.29.7', '28.41.1', '28.41.2', '28.49', '28.49.4', '28.99.9', '29.10.1', '29.10.2', '29.10.3', '29.10.4', '29.10.5', '29.2', '29.31', '30.99', '32.40', '33.12', '33.13', '33.14', '33.20', '35.14', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '38.32.53', '38.32.54', '38.32.59', '45.20', '45.20.2', '45.31.1', '45.32', '46.12.31', '46.14', '46.14.9', '46.15.4', '46.18.99', '46.43.3', '46.49', '46.49.42', '46.69.1', '46.69.2', '46.69.3', '46.69.5', '46.69.9', '46.90', '47.41', '47.63.1', '47.63.2', '47.7', '47.78', '47.8', '47.91.1', '47.99', '49.41.1', '49.41.2', '49.41.3', '52.10.9', '52.21.1', '52.21.2', '52.24', '52.24.2', '52.29', '59.20', '62.01', '62.02', '62.09', '63.11.1', '68.10.22', '68.10.23', '68.20.2', '68.31', '68.31.1', '68.31.2', '68.31.3', '68.31.4', '68.32', '68.32.2', '71.1', '71.12.12', '71.12.5', '71.12.6', '71.20', '71.20.1', '71.20.3', '71.20.4', '71.20.5', '71.20.8', '71.20.9', '72.19', '73.11', '73.20.1', '77.11', '77.39.1', '77.39.11', '77.39.12', '77.39.25', '77.39.27', '77.39.29', '78.10', '78.20', '78.30', '81.29.9', '82.92', '82.99', '85.42.9']",10000,"САМАРСКАЯ ОБЛАСТЬ,
Г. САМАРА",20.06.2013,0,0,0,0,0,63,0,+7 (967) 480-07-27
1136320004281,6321306841,1635.0,0.0,0.0,0.0,ООО,"['22.19.3', '22.19.4', '22.19.7', '22.21', '22.22', '22.23', '22.29.9', '25.11', '25.12', '25.29', '25.61', '25.62', '25.73', '25.93', '25.94', '28.14', '28.15.1', '28.15.2', '28.22.7', '33.12', '33.14', '33.20', '46.51', '46.62.1', '46.62.2', '46.62.3', '46.69.2', '46.69.5', '46.69.9', '46.72.21', '46.72.22', '47.59.9', '62.01', '62.02', '63.11', '63.11.1', '70.22', '71.20', '71.20.1', '71.20.3', '71.20.4', '85.42', '95.11', '95.21', '95.22.1']",10000,"САМАРСКАЯ ОБЛАСТЬ,
Г. ТОЛЬЯТТИ",15.02.2013,0,0,0,0,0,63,irbina@mail.ru,+7 (927) 219-02-04
1136454002640,6454132496,2.0,135.0,0.0,0.0,ООО,"['72.19', '16.29.11', '16.29.12', '16.29.13', '16.29.14', '16.29.2', '17.29', '18.12', '18.13', '18.14', '18.20', '22.19.7', '22.29.1', '22.29.2', '22.29.9', '23.49', '25.50.1', '25.50.2', '25.61', '25.62', '25.99.24', '25.99.29', '26.51.2', '26.51.5', '26.51.6', '26.51.7', '27.51', '28.99.9', '32.40', '32.99.9', '47.9', '47.91.2', '47.91.3', '47.91.4', '62.01', '62.02', '62.09', '63.11', '63.11.1', '63.91', '69.20.2', '70.22', '72.20', '73.11', '73.20', '82.99', '85.41', '85.42.9', '93.29.9', '96.09']",10000,"САРАТОВСКАЯ ОБЛАСТЬ,
Г. САРАТОВ",25.09.2013,0,0,0,0,0,64,bahmakov@yandex.ru,+7 (927) 114-87-45
1136684006678,6684011954,885.0,0.0,0.0,0.0,ООО,"['46.72.21', '22.19.7', '43.33', '43.91', '46.12.22', '46.47.3', '46.72.22', '46.90', '47.52.73', '47.53.3', '47.78', '82.99']",10000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ПЕРВОУРАЛЬСК",15.11.2013,4,0,0,0,0,66,0,0
1137746304849,7743884923,30164.0,1664.0,0.0,0.0,ООО,"['46.32.3', '10.11', '10.12', '10.12.1', '10.12.3', '10.12.4', '10.13', '10.13.1', '10.13.3', '10.13.4', '10.13.5', '10.13.6', '10.20', '10.31', '10.32', '10.39', '10.39.1', '10.39.2', '10.39.9', '10.81', '10.82', '10.83', '10.89', '22.11', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.6', '22.19.7', '23.99', '23.99.2', '23.99.3', '38.32.3', '38.32.5', '38.32.54', '41.20', '42.11', '42.12', '42.99', '45.20.2', '45.31', '45.31.1', '45.31.2', '45.32', '45.32.1', '45.32.21', '45.32.22', '45.32.29', '46.11', '46.11.3', '46.11.35', '46.11.39', '46.16', '46.17', '46.31', '46.31.2', '46.32', '46.32.1', '46.32.2', '46.33', '46.33.1', '46.34', '46.34.1', '46.36', '46.36.1', '46.36.2', '46.36.3', '46.36.4', '46.37', '46.38', '46.38.1', '46.38.2', '46.38.25', '46.39', '46.49', '46.62', '46.63', '46.66', '46.69', '46.90', '49.41', '52.24', '52.29', '72.19', '72.20', '73.11']",15000,"МОСКОВСКАЯ ОБЛАСТЬ,
Г. КРАСНОГОРСК,
РП НАХАБИНО",05.04.2013,1,0,0,0,0,77,buh.protector.tread@gmail.com,+7 (963) 711-96-50
